,id,item_id,dept_id,cat_id,store_id,state_id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28
7082,HOUSEHOLD_1_429_CA_3_validation,HOUSEHOLD_1_429,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,HOUSEHOLD_1_430_CA_3_validation,HOUSEHOLD_1_430,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7084,HOUSEHOLD_1_431_CA_3_validation,HOUSEHOLD_1_431,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,HOUSEHOLD_1_432_CA_3_validation,HOUSEHOLD_1_432,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7086,HOUSEHOLD_1_433_CA_3_validation,HOUSEHOLD_1_433,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7087,HOUSEHOLD_1_434_CA_3_validation,HOUSEHOLD_1_434,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,4,0,8,6,12,6,10,9,5,4,11,6,0,6,9,6,2,7,5,7,0,0,0,4,6
7088,HOUSEHOLD_1_435_CA_3_validation,HOUSEHOLD_1_435,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7089,HOUSEHOLD_1_436_CA_3_validation,HOUSEHOLD_1_436,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,4,2,2,4,3,5,5,2,1,4,4,1,6,0,3,7,2,3,4,5,0,0,4,1,6,1,1,2
7090,HOUSEHOLD_1_437_CA_3_validation,HOUSEHOLD_1_437,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,11,20,9,16,10,8,11,23,4,0,0,0,0,0,0,0,8,10,8,8,7,8,16,15,14,12,11,8
7091,HOUSEHOLD_1_438_CA_3_validation,HOUSEHOLD_1_438,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,3,4,2,0,2,5,2,2,1,4,5,2,5,1,2,1,2,0,4,1,1,4,0,2,1
7092,HOUSEHOLD_1_439_CA_3_validation,HOUSEHOLD_1_439,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,8,12,6,15,4,7,9,6,5,4,4,7,3,2,2,0,0,0,0,3,2,13,4,1,7,1,0,3
7093,HOUSEHOLD_1_440_CA_3_validation,HOUSEHOLD_1_440,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,5,4,5,0,4,0,0,0,0,0,0,0,8,0,4,8,3,0,1,0,0,0,2,2,0
7094,HOUSEHOLD_1_441_CA_3_validation,HOUSEHOLD_1_441,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7095,HOUSEHOLD_1_442_CA_3_validation,HOUSEHOLD_1_442,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7096,HOUSEHOLD_1_443_CA_3_validation,HOUSEHOLD_1_443,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,7,0,2,2,2,0
7097,HOUSEHOLD_1_444_CA_3_validation,HOUSEHOLD_1_444,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7098,HOUSEHOLD_1_445_CA_3_validation,HOUSEHOLD_1_445,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7099,HOUSEHOLD_1_446_CA_3_validation,HOUSEHOLD_1_446,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,1,4,2,1,0,0,1,0,3,0,0,1,0,1,0,0,1,1,2,1,2,4,2,1,1
7100,HOUSEHOLD_1_447_CA_3_validation,HOUSEHOLD_1_447,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7101,HOUSEHOLD_1_448_CA_3_validation,HOUSEHOLD_1_448,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7102,HOUSEHOLD_1_449_CA_3_validation,HOUSEHOLD_1_449,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7103,HOUSEHOLD_1_450_CA_3_validation,HOUSEHOLD_1_450,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7104,HOUSEHOLD_1_451_CA_3_validation,HOUSEHOLD_1_451,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7105,HOUSEHOLD_1_452_CA_3_validation,HOUSEHOLD_1_452,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,5,1,3,0,2,3,0,5,0,2,1,2,1,2,0,2,0,1,0,1,2,1,6,3,0,1,3,0
7106,HOUSEHOLD_1_453_CA_3_validation,HOUSEHOLD_1_453,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107,HOUSEHOLD_1_454_CA_3_validation,HOUSEHOLD_1_454,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7108,HOUSEHOLD_1_455_CA_3_validation,HOUSEHOLD_1_455,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7109,HOUSEHOLD_1_456_CA_3_validation,HOUSEHOLD_1_456,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7110,HOUSEHOLD_1_457_CA_3_validation,HOUSEHOLD_1_457,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7111,HOUSEHOLD_1_458_CA_3_validation,HOUSEHOLD_1_458,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7112,HOUSEHOLD_1_459_CA_3_validation,HOUSEHOLD_1_459,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,HOUSEHOLD_1_460_CA_3_validation,HOUSEHOLD_1_460,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,2,5,5,4,2,3,2,2,5,6,4,2,3,3,1,4,1,4,2,3,6,2,1,5,3,2,2,2
7114,HOUSEHOLD_1_461_CA_3_validation,HOUSEHOLD_1_461,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7115,HOUSEHOLD_1_462_CA_3_validation,HOUSEHOLD_1_462,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7116,HOUSEHOLD_1_463_CA_3_validation,HOUSEHOLD_1_463,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7117,HOUSEHOLD_1_464_CA_3_validation,HOUSEHOLD_1_464,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
7118,HOUSEHOLD_1_465_CA_3_validation,HOUSEHOLD_1_465,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119,HOUSEHOLD_1_466_CA_3_validation,HOUSEHOLD_1_466,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7120,HOUSEHOLD_1_467_CA_3_validation,HOUSEHOLD_1_467,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7121,HOUSEHOLD_1_468_CA_3_validation,HOUSEHOLD_1_468,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,4,3,1,0,0,0,0,3,0,3,0,1,0,2,3,0,1,3,0,1,2,1,2,0,1,0,1,2
7122,HOUSEHOLD_1_469_CA_3_validation,HOUSEHOLD_1_469,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7123,HOUSEHOLD_1_470_CA_3_validation,HOUSEHOLD_1_470,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7124,HOUSEHOLD_1_471_CA_3_validation,HOUSEHOLD_1_471,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7125,HOUSEHOLD_1_472_CA_3_validation,HOUSEHOLD_1_472,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,1,1,0,0,1,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1
7126,HOUSEHOLD_1_473_CA_3_validation,HOUSEHOLD_1_473,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7127,HOUSEHOLD_1_474_CA_3_validation,HOUSEHOLD_1_474,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,4,3,6,1,4,4,4,4,3,2,8,8,4,1,0,0,0,0,0,0,0,0,0,5,2,28,1,4
7128,HOUSEHOLD_1_475_CA_3_validation,HOUSEHOLD_1_475,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,1,4,1,0,1,0,2,1,5,1,0,4,0,2,0,0,0,1,3,0,5,0,2,1,0,4,3,2
7129,HOUSEHOLD_1_476_CA_3_validation,HOUSEHOLD_1_476,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7130,HOUSEHOLD_1_477_CA_3_validation,HOUSEHOLD_1_477,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,1,0,0,0,2,0,3,0,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,1
7131,HOUSEHOLD_1_478_CA_3_validation,HOUSEHOLD_1_478,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,4,1,0,2,2,1,1,6,0,6,1,1,2,2,3,1,2,0,4,1,2,2,5,1,1,1,4,2
7132,HOUSEHOLD_1_479_CA_3_validation,HOUSEHOLD_1_479,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7133,HOUSEHOLD_1_480_CA_3_validation,HOUSEHOLD_1_480,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7134,HOUSEHOLD_1_481_CA_3_validation,HOUSEHOLD_1_481,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7135,HOUSEHOLD_1_482_CA_3_validation,HOUSEHOLD_1_482,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,HOUSEHOLD_1_483_CA_3_validation,HOUSEHOLD_1_483,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7137,HOUSEHOLD_1_484_CA_3_validation,HOUSEHOLD_1_484,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7138,HOUSEHOLD_1_485_CA_3_validation,HOUSEHOLD_1_485,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,4,0,1,2,0,0,3,3,0,0,0,1,1,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0
7139,HOUSEHOLD_1_486_CA_3_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7140,HOUSEHOLD_1_487_CA_3_validation,HOUSEHOLD_1_487,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7141,HOUSEHOLD_1_488_CA_3_validation,HOUSEHOLD_1_488,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7142,HOUSEHOLD_1_489_CA_3_validation,HOUSEHOLD_1_489,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7143,HOUSEHOLD_1_490_CA_3_validation,HOUSEHOLD_1_490,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,1,2,2,1,3,2,0,1,3,2,3,1,1,1,2,2,1,1,0,2,3,1,2,2,1,3,1,1
7144,HOUSEHOLD_1_491_CA_3_validation,HOUSEHOLD_1_491,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7145,HOUSEHOLD_1_492_CA_3_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,1,0,0,1,0,1,2,2,2,1,2,0,2,1,1,0,0,1,0,1,1,2,1,3,0,0,2,1
7146,HOUSEHOLD_1_493_CA_3_validation,HOUSEHOLD_1_493,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,2,2,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,3,1,0,0
7147,HOUSEHOLD_1_494_CA_3_validation,HOUSEHOLD_1_494,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7148,HOUSEHOLD_1_495_CA_3_validation,HOUSEHOLD_1_495,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7149,HOUSEHOLD_1_496_CA_3_validation,HOUSEHOLD_1_496,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,HOUSEHOLD_1_497_CA_3_validation,HOUSEHOLD_1_497,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,HOUSEHOLD_1_498_CA_3_validation,HOUSEHOLD_1_498,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,7,6,2,4,4,5,9,4,8,7,7,7,9,5,5,2,2,3,7,4,8,7,5,3,4
7152,HOUSEHOLD_1_499_CA_3_validation,HOUSEHOLD_1_499,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,HOUSEHOLD_1_500_CA_3_validation,HOUSEHOLD_1_500,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7154,HOUSEHOLD_1_501_CA_3_validation,HOUSEHOLD_1_501,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7155,HOUSEHOLD_1_502_CA_3_validation,HOUSEHOLD_1_502,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7156,HOUSEHOLD_1_503_CA_3_validation,HOUSEHOLD_1_503,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,3,6,3,0,0,2,3,3,3,0,1,3,1,2,3,1,0,1,2,1,2,4,4,0,3,2,3
7157,HOUSEHOLD_1_504_CA_3_validation,HOUSEHOLD_1_504,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7158,HOUSEHOLD_1_505_CA_3_validation,HOUSEHOLD_1_505,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,2,4,3,6
7159,HOUSEHOLD_1_506_CA_3_validation,HOUSEHOLD_1_506,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,3,4,1,4,5,2,5,7,10,0,0,0,0,0,2,10,4,5,0,0,0,0,0,4,10,4,7,6
7160,HOUSEHOLD_1_507_CA_3_validation,HOUSEHOLD_1_507,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7161,HOUSEHOLD_1_508_CA_3_validation,HOUSEHOLD_1_508,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,3,7,6,2,0,6,1,9,3,2,4,3,3,4,5,3,7,4,2,1,5,5,2,2,2,0,3
7162,HOUSEHOLD_1_509_CA_3_validation,HOUSEHOLD_1_509,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7163,HOUSEHOLD_1_510_CA_3_validation,HOUSEHOLD_1_510,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7164,HOUSEHOLD_1_511_CA_3_validation,HOUSEHOLD_1_511,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7165,HOUSEHOLD_1_512_CA_3_validation,HOUSEHOLD_1_512,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7166,HOUSEHOLD_1_513_CA_3_validation,HOUSEHOLD_1_513,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7167,HOUSEHOLD_1_514_CA_3_validation,HOUSEHOLD_1_514,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7168,HOUSEHOLD_1_515_CA_3_validation,HOUSEHOLD_1_515,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7169,HOUSEHOLD_1_516_CA_3_validation,HOUSEHOLD_1_516,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,3,0,6,14,4,7,11,8,4,0,0,0,5,13,12,10,5,6,9,6,5,14,7,7,4,8,4,8
7170,HOUSEHOLD_1_517_CA_3_validation,HOUSEHOLD_1_517,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7171,HOUSEHOLD_1_518_CA_3_validation,HOUSEHOLD_1_518,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7172,HOUSEHOLD_1_519_CA_3_validation,HOUSEHOLD_1_519,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,1,9,7,1,0,4,2,0,0,0,4,2,4,0,6,6,2,0,1,6,4,5,4,6,2,3,1,2
7173,HOUSEHOLD_1_520_CA_3_validation,HOUSEHOLD_1_520,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,2
7174,HOUSEHOLD_1_521_CA_3_validation,HOUSEHOLD_1_521,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,2,4,3,6,19,11,2,5,7,12,1,10,12,4,8,26,7,11,9,12,5,15,13,11,14,7,9,8
7175,HOUSEHOLD_1_522_CA_3_validation,HOUSEHOLD_1_522,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,5,0,0,0,0,0,0,4,4,2,3,4,0,7,0,4,2,3,4,1,1,4,9,2,4,0,0,2
7176,HOUSEHOLD_1_523_CA_3_validation,HOUSEHOLD_1_523,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7177,HOUSEHOLD_1_524_CA_3_validation,HOUSEHOLD_1_524,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7178,HOUSEHOLD_1_525_CA_3_validation,HOUSEHOLD_1_525,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,1,1,0,3,0,1,0,1,1,2,0,1,1,1,1,1,3,0,3,1,1,0,2,2,1,1,1,0
7179,HOUSEHOLD_1_526_CA_3_validation,HOUSEHOLD_1_526,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7180,HOUSEHOLD_1_527_CA_3_validation,HOUSEHOLD_1_527,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7181,HOUSEHOLD_1_528_CA_3_validation,HOUSEHOLD_1_528,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,5,4,2,5,2,0,4,1,6,6,1,0,0,0,0,5,3,0,0,1,0,2,0,0,0,0,1,4
7182,HOUSEHOLD_1_529_CA_3_validation,HOUSEHOLD_1_529,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7183,HOUSEHOLD_1_530_CA_3_validation,HOUSEHOLD_1_530,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,HOUSEHOLD_1_531_CA_3_validation,HOUSEHOLD_1_531,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,HOUSEHOLD_1_532_CA_3_validation,HOUSEHOLD_1_532,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,HOUSEHOLD_1_533_CA_3_validation,HOUSEHOLD_1_533,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,HOUSEHOLD_1_534_CA_3_validation,HOUSEHOLD_1_534,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,HOUSEHOLD_1_535_CA_3_validation,HOUSEHOLD_1_535,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,7,11,24,11,23,12,3,13,9
7189,HOUSEHOLD_1_536_CA_3_validation,HOUSEHOLD_1_536,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190,HOUSEHOLD_1_537_CA_3_validation,HOUSEHOLD_1_537,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,3,1,4,4,0,0,6,7,1,2,3,0,0,7,3,1,4,1,0,3,5,5,7,0,0,0,0,0
7191,HOUSEHOLD_1_538_CA_3_validation,HOUSEHOLD_1_538,HOUSEHOLD_1,HOUSEHOLD,CA_3,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
