id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
FOODS_2_371_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,9,10,7,5,8,10,5,2
FOODS_2_371_CA_3_validation,12,7,5,4,4,7,4,6,8,2,7,4,11,7,12,11,4,4,7,6,10,7,9,8,4,4,3,4
FOODS_2_371_CA_4_validation,3,4,7,2,4,3,3,5,2,4,2,5,8,2,3,5,0,2,2,4,2,2,6,4,1,3,2,6
FOODS_2_371_TX_1_validation,2,1,8,1,6,12,2,5,4,4,2,7,5,6,6,3,3,4,1,2,1,5,3,4,4,5,2,6
FOODS_2_371_TX_2_validation,8,11,3,3,1,7,7,5,6,7,1,6,6,2,9,7,5,4,2,1,0,3,10,7,1,4,2,2
FOODS_2_371_TX_3_validation,5,1,7,6,5,4,4,2,1,7,3,5,0,0,2,2,0,5,2,1,2,0,2,0,1,1,1,2
FOODS_2_371_WI_1_validation,2,3,2,5,0,2,2,4,0,4,2,3,1,2,4,3,1,2,2,5,9,3,3,0,4,3,3,4
FOODS_2_371_WI_2_validation,2,0,3,9,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_371_WI_3_validation,10,5,13,6,8,18,8,14,4,1,0,0,5,9,12,8,1,9,3,3,6,6,9,3,8,4,4,4
FOODS_2_372_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_372_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_372_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_372_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_372_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_372_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_372_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_372_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_372_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_372_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_373_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_374_CA_1_validation,1,4,0,0,3,4,2,2,2,3,0,2,2,0,0,1,3,2,1,0,1,4,1,1,2,0,0,1
FOODS_2_374_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_374_CA_3_validation,3,1,4,2,4,3,0,3,0,2,2,2,2,0,0,0,1,1,0,1,3,1,1,1,0,1,0,0
FOODS_2_374_CA_4_validation,1,2,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,1
FOODS_2_374_TX_1_validation,2,4,4,0,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_374_TX_2_validation,5,2,1,2,1,5,1,4,0,0,3,1,0,1,0,2,1,0,4,3,2,4,2,0,0,0,0,0
FOODS_2_374_TX_3_validation,5,1,5,6,1,3,2,2,5,4,2,1,0,0,0,2,0,3,1,2,4,1,0,0,0,3,0,1
FOODS_2_374_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_374_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_374_WI_3_validation,4,3,0,0,0,5,4,3,0,0,0,0,6,1,4,2,1,7,1,3,2,4,0,1,2,2,0,0
FOODS_2_375_CA_1_validation,1,0,1,1,1,3,1,2,1,0,0,0,0,3,5,0,1,1,0,0,1,1,0,1,1,0,1,1
FOODS_2_375_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_375_CA_3_validation,0,2,2,1,0,1,0,0,0,1,2,1,3,1,0,2,0,0,0,1,4,1,1,0,1,2,0,1
FOODS_2_375_CA_4_validation,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FOODS_2_375_TX_1_validation,0,0,0,0,0,0,4,0,0,1,0,0,0,0,4,2,0,1,0,1,1,0,0,2,1,1,0,0
FOODS_2_375_TX_2_validation,2,0,0,1,0,2,0,1,1,1,3,1,1,0,0,0,1,0,2,2,2,0,4,0,1,0,1,0
FOODS_2_375_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_375_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_375_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_375_WI_3_validation,2,0,0,0,0,2,0,0,2,1,0,4,0,1,3,2,0,0,1,1,0,2,0,0,1,1,0,1
FOODS_2_376_CA_1_validation,7,6,1,1,1,7,5,8,10,1,1,3,4,12,12,8,6,4,1,3,1,4,9,6,3,1,0,1
FOODS_2_376_CA_2_validation,9,8,2,6,1,7,6,4,6,4,10,3,2,8,4,5,2,1,4,3,2,6,8,3,7,6,0,4
FOODS_2_376_CA_3_validation,0,9,2,1,5,4,2,5,6,5,3,2,0,2,3,1,2,1,1,0,3,3,3,3,2,0,2,3
FOODS_2_376_CA_4_validation,4,1,7,3,4,3,0,2,2,5,4,0,3,5,5,3,6,2,2,2,7,3,5,4,2,3,1,4
FOODS_2_376_TX_1_validation,0,0,0,1,0,1,0,0,1,3,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
FOODS_2_376_TX_2_validation,0,3,3,1,0,1,0,1,2,1,3,0,0,2,0,2,1,1,1,1,0,4,3,4,0,2,0,3
FOODS_2_376_TX_3_validation,0,0,1,1,1,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FOODS_2_376_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_376_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_376_WI_3_validation,4,4,1,2,0,1,5,3,0,2,1,1,1,2,1,4,0,0,3,0,2,7,0,0,0,1,0,2
FOODS_2_377_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_377_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_377_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_377_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_377_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_377_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_377_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_377_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_377_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_377_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_378_CA_1_validation,1,0,0,1,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
FOODS_2_378_CA_2_validation,0,0,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1
FOODS_2_378_CA_3_validation,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1
FOODS_2_378_CA_4_validation,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
FOODS_2_378_TX_1_validation,1,1,2,1,1,1,2,0,6,3,2,4,0,4,2,2,2,0,2,0,2,1,0,1,0,4,2,0
FOODS_2_378_TX_2_validation,6,0,0,3,3,9,2,3,3,1,0,4,0,0,0,1,4,3,1,1,0,2,3,1,0,0,0,1
FOODS_2_378_TX_3_validation,5,1,1,0,3,4,1,5,0,4,2,4,1,2,2,2,0,2,7,1,2,3,3,1,1,0,2,1
FOODS_2_378_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_378_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_378_WI_3_validation,0,0,0,0,0,1,1,2,3,1,2,1,1,0,2,0,1,0,0,0,0,0,0,2,0,0,1,0
FOODS_2_379_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_379_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_379_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_379_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_379_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_379_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_379_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_379_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_379_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_379_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_380_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_381_CA_1_validation,3,3,0,2,0,2,1,1,0,7,0,0,1,2,1,5,0,0,0,0,0,1,1,2,1,1,0,3
FOODS_2_381_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_381_CA_3_validation,6,3,6,8,7,7,0,7,9,4,9,7,4,5,0,3,5,4,5,4,3,4,2,1,2,1,4,1
FOODS_2_381_CA_4_validation,0,1,0,0,0,0,0,0,3,4,3,0,3,0,0,0,3,0,1,0,2,4,1,2,2,0,2,4
FOODS_2_381_TX_1_validation,3,6,4,9,8,2,0,3,0,6,5,6,1,4,11,5,3,3,2,2,2,0,2,4,5,12,17,6
FOODS_2_381_TX_2_validation,8,3,3,5,13,3,5,2,1,7,6,10,0,4,4,7,0,4,2,4,3,2,6,7,9,6,9,6
FOODS_2_381_TX_3_validation,2,4,5,6,6,9,1,4,8,15,0,12,9,0,5,9,9,9,5,1,4,9,5,6,0,0,0,3
FOODS_2_381_WI_1_validation,9,3,3,0,0,2,5,3,4,1,3,1,1,0,0,2,0,1,4,0,0,0,0,2,5,0,5,2
FOODS_2_381_WI_2_validation,8,3,1,11,6,5,1,11,5,9,6,5,4,5,0,0,0,4,3,3,2,3,4,1,3,4,3,3
FOODS_2_381_WI_3_validation,3,5,2,6,1,20,3,7,12,16,0,9,8,6,11,6,4,0,0,0,0,5,3,5,3,0,5,5
FOODS_2_382_CA_1_validation,2,1,1,1,0,0,3,0,1,1,0,1,0,1,0,2,1,0,1,0,2,2,3,0,0,1,0,0
FOODS_2_382_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_382_CA_3_validation,3,2,2,1,1,2,2,3,1,7,1,1,5,1,2,3,1,0,1,3,0,0,4,3,3,6,0,2
FOODS_2_382_CA_4_validation,0,2,1,1,0,2,2,2,2,1,0,0,0,2,3,2,0,4,0,1,0,1,1,0,0,2,1,1
FOODS_2_382_TX_1_validation,1,2,1,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,2,0,0,0,1,1,2,2
FOODS_2_382_TX_2_validation,0,3,2,3,2,0,0,1,0,3,0,2,0,1,1,3,2,1,0,1,0,1,1,0,4,1,0,1
FOODS_2_382_TX_3_validation,5,4,4,1,1,1,0,4,8,0,2,1,1,4,3,3,0,0,5,1,0,2,3,0,0,0,0,4
FOODS_2_382_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_382_WI_2_validation,5,1,0,4,2,4,7,1,0,3,3,4,4,5,6,4,1,6,2,2,2,6,3,4,3,5,3,4
FOODS_2_382_WI_3_validation,1,3,6,2,1,3,1,4,0,4,3,3,3,0,3,1,1,0,3,2,2,4,2,1,1,2,1,0
FOODS_2_383_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_383_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_383_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_383_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_383_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_383_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_383_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_383_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_383_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_383_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_384_CA_1_validation,2,0,3,0,0,1,3,2,4,1,0,0,1,0,3,3,3,1,2,2,1,3,2,2,2,0,0,2
FOODS_2_384_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_384_CA_3_validation,2,3,7,14,5,8,1,7,6,3,6,4,5,4,6,7,1,5,2,3,3,2,5,5,4,1,4,4
FOODS_2_384_CA_4_validation,0,4,2,0,1,0,0,0,0,2,0,0,2,0,1,2,0,0,1,2,1,1,1,1,0,0,1,2
FOODS_2_384_TX_1_validation,4,5,5,1,2,4,2,3,2,2,7,1,3,0,8,4,0,1,3,4,1,0,2,0,1,1,0,0
FOODS_2_384_TX_2_validation,1,3,2,3,3,14,3,3,7,2,6,3,5,7,4,7,5,7,4,2,5,4,4,4,2,3,0,5
FOODS_2_384_TX_3_validation,4,4,5,0,2,7,13,2,4,4,0,6,4,4,3,4,1,8,0,2,2,4,2,1,1,1,1,1
FOODS_2_384_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_384_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_384_WI_3_validation,3,5,10,7,3,14,10,6,8,4,6,5,0,4,8,12,0,0,0,0,6,6,2,3,4,2,0,4
FOODS_2_385_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_385_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_385_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_385_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_385_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_385_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_385_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_385_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_385_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_385_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_386_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_387_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_388_CA_1_validation,2,0,3,2,1,2,3,4,1,4,9,0,4,2,5,0,6,0,1,2,1,7,9,4,1,2,3,2
FOODS_2_388_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10,8,8,4,2,1,0,6,5,6,7,0,0
FOODS_2_388_CA_3_validation,5,6,3,3,1,9,7,7,4,4,5,0,4,3,1,0,0,5,1,0,2,3,5,5,3,3,0,1
FOODS_2_388_CA_4_validation,4,0,2,4,0,0,1,1,0,1,0,1,4,1,3,1,0,8,4,1,0,7,2,0,1,1,3,4
FOODS_2_388_TX_1_validation,1,1,0,1,4,2,0,5,5,2,2,3,1,0,1,2,0,6,1,1,0,1,1,4,2,0,0,1
FOODS_2_388_TX_2_validation,3,6,3,0,0,4,1,6,1,2,2,2,2,1,2,9,4,3,3,1,7,3,13,6,7,2,5,2
FOODS_2_388_TX_3_validation,0,0,1,1,3,5,1,4,3,6,4,2,1,4,1,4,3,3,5,0,1,7,3,2,4,1,2,0
FOODS_2_388_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_388_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_388_WI_3_validation,1,0,0,0,1,1,2,0,0,1,5,2,0,2,0,1,3,1,0,1,0,3,2,1,0,0,0,1
FOODS_2_389_CA_1_validation,0,0,0,0,0,0,2,0,0,3,0,1,1,1,1,0,2,0,0,0,1,0,3,0,0,2,0,1
FOODS_2_389_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_389_CA_3_validation,1,3,3,0,0,1,0,0,0,0,3,0,1,1,0,0,3,0,0,0,1,0,0,0,0,1,1,0
FOODS_2_389_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_389_TX_1_validation,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
FOODS_2_389_TX_2_validation,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FOODS_2_389_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_389_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_389_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_389_WI_3_validation,0,0,0,0,0,0,1,0,0,0,0,2,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0
FOODS_2_390_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
